sub_id,name,lat,lon,zone,state,sector,twh
36237,LOS ALTOS 1,37.329,-122.113,CISO-PGAE,CA,bldg,0.167858
36237,LOS ALTOS 1,37.329,-122.113,CISO-PGAE,CA,ind,0.061057
36237,LOS ALTOS 1,37.329,-122.113,CISO-PGAE,CA,rail,0.001152
36237,LOS ALTOS 1,37.329,-122.113,CISO-PGAE,CA,road,0.006888
36238,MARTINEZ 1,38.0655,-122.065,CISO-PGAE,CA,bldg,0.124483
36238,MARTINEZ 1,38.0655,-122.065,CISO-PGAE,CA,ind,0.04528
36238,MARTINEZ 1,38.0655,-122.065,CISO-PGAE,CA,rail,0.000854
36238,MARTINEZ 1,38.0655,-122.065,CISO-PGAE,CA,road,0.005108
36239,MARTINEZ 2,37.9634,-122.074,CISO-PGAE,CA,bldg,0.124483
36239,MARTINEZ 2,37.9634,-122.074,CISO-PGAE,CA,ind,0.04528
36239,MARTINEZ 2,37.9634,-122.074,CISO-PGAE,CA,rail,0.000854
36239,MARTINEZ 2,37.9634,-122.074,CISO-PGAE,CA,road,0.005108
36240,BENICIA 1,38.0706,-122.219,CISO-PGAE,CA,bldg,0.071645
36240,BENICIA 1,38.0706,-122.219,CISO-PGAE,CA,ind,0.02606
36240,BENICIA 1,38.0706,-122.219,CISO-PGAE,CA,rail,0.000492
36240,BENICIA 1,38.0706,-122.219,CISO-PGAE,CA,road,0.00294
36241,BENICIA 2,38.0003,-122.128,CISO-PGAE,CA,bldg,0.071645
36241,BENICIA 2,38.0003,-122.128,CISO-PGAE,CA,ind,0.02606
36241,BENICIA 2,38.0003,-122.128,CISO-PGAE,CA,rail,0.000492
36241,BENICIA 2,38.0003,-122.128,CISO-PGAE,CA,road,0.00294
36242,FAIRFIELD 1,38.3445,-122.04,CISO-PGAE,CA,bldg,0.096301
36242,FAIRFIELD 1,38.3445,-122.04,CISO-PGAE,CA,ind,0.035028
36242,FAIRFIELD 1,38.3445,-122.04,CISO-PGAE,CA,rail,0.000661
36242,FAIRFIELD 1,38.3445,-122.04,CISO-PGAE,CA,road,0.003952
36243,FAIRFIELD 2,38.2467,-122.164,CISO-PGAE,CA,bldg,0.096301
36243,FAIRFIELD 2,38.2467,-122.164,CISO-PGAE,CA,ind,0.035028
36243,FAIRFIELD 2,38.2467,-122.164,CISO-PGAE,CA,rail,0.000661
36243,FAIRFIELD 2,38.2467,-122.164,CISO-PGAE,CA,road,0.003952
36244,SAN LORENZO 1,37.7728,-122.109,CISO-PGAE,CA,bldg,0.071822
36244,SAN LORENZO 1,37.7728,-122.109,CISO-PGAE,CA,ind,0.026124
36244,SAN LORENZO 1,37.7728,-122.109,CISO-PGAE,CA,rail,0.000493
36244,SAN LORENZO 1,37.7728,-122.109,CISO-PGAE,CA,road,0.002947
36245,SAN LORENZO 2,37.6284,-122.051,CISO-PGAE,CA,bldg,0.071822
36245,SAN LORENZO 2,37.6284,-122.051,CISO-PGAE,CA,ind,0.026124
36245,SAN LORENZO 2,37.6284,-122.051,CISO-PGAE,CA,rail,0.000493
36245,SAN LORENZO 2,37.6284,-122.051,CISO-PGAE,CA,road,0.002947
36246,OAKLAND 18,37.8605,-122.21,CISO-PGAE,CA,bldg,0.123249
36246,OAKLAND 18,37.8605,-122.21,CISO-PGAE,CA,ind,0.044831
36246,OAKLAND 18,37.8605,-122.21,CISO-PGAE,CA,rail,0.000846
36246,OAKLAND 18,37.8605,-122.21,CISO-PGAE,CA,road,0.005057
36247,PALO ALTO 2,37.369,-122.13,CISO-PGAE,CA,bldg,0.089189
36247,PALO ALTO 2,37.369,-122.13,CISO-PGAE,CA,ind,0.032442
36247,PALO ALTO 2,37.369,-122.13,CISO-PGAE,CA,rail,0.000612
36247,PALO ALTO 2,37.369,-122.13,CISO-PGAE,CA,road,0.00366
36248,HAYWARD 1,37.6521,-122.103,CISO-PGAE,CA,bldg,0.078581
36248,HAYWARD 1,37.6521,-122.103,CISO-PGAE,CA,ind,0.028583
36248,HAYWARD 1,37.6521,-122.103,CISO-PGAE,CA,rail,0.000539
36248,HAYWARD 1,37.6521,-122.103,CISO-PGAE,CA,road,0.003225
36249,HAYWARD 2,37.5143,-122.206,CISO-PGAE,CA,bldg,0.078581
36249,HAYWARD 2,37.5143,-122.206,CISO-PGAE,CA,ind,0.028583
36249,HAYWARD 2,37.5143,-122.206,CISO-PGAE,CA,rail,0.000539
36249,HAYWARD 2,37.5143,-122.206,CISO-PGAE,CA,road,0.003225
36250,SAN LEANDRO 4,37.7789,-122.118,CISO-PGAE,CA,bldg,0.105764
36250,SAN LEANDRO 4,37.7789,-122.118,CISO-PGAE,CA,ind,0.038471
36250,SAN LEANDRO 4,37.7789,-122.118,CISO-PGAE,CA,rail,0.000726
36250,SAN LEANDRO 4,37.7789,-122.118,CISO-PGAE,CA,road,0.00434
36251,SAN LEANDRO 5,37.7417,-122.124,CISO-PGAE,CA,bldg,0.101973
36251,SAN LEANDRO 5,37.7417,-122.124,CISO-PGAE,CA,ind,0.037092
36251,SAN LEANDRO 5,37.7417,-122.124,CISO-PGAE,CA,rail,0.0007
36251,SAN LEANDRO 5,37.7417,-122.124,CISO-PGAE,CA,road,0.004184
36252,SANTA CRUZ 1,37.0109,-122.132,CISO-PGAE,CA,bldg,0.122661
36252,SANTA CRUZ 1,37.0109,-122.132,CISO-PGAE,CA,ind,0.044617
36252,SANTA CRUZ 1,37.0109,-122.132,CISO-PGAE,CA,rail,0.000842
36252,SANTA CRUZ 1,37.0109,-122.132,CISO-PGAE,CA,road,0.005033
36253,SANTA CRUZ 2,37.0447,-122.173,CISO-PGAE,CA,bldg,0.127069
36253,SANTA CRUZ 2,37.0447,-122.173,CISO-PGAE,CA,ind,0.04622
36253,SANTA CRUZ 2,37.0447,-122.173,CISO-PGAE,CA,rail,0.000872
36253,SANTA CRUZ 2,37.0447,-122.173,CISO-PGAE,CA,road,0.005214
36254,PALO ALTO 3,37.4838,-122.148,CISO-PGAE,CA,bldg,0.120251
36254,PALO ALTO 3,37.4838,-122.148,CISO-PGAE,CA,ind,0.04374
36254,PALO ALTO 3,37.4838,-122.148,CISO-PGAE,CA,rail,0.000825
36254,PALO ALTO 3,37.4838,-122.148,CISO-PGAE,CA,road,0.004934
36255,PALO ALTO 4,37.4902,-122.068,CISO-PGAE,CA,bldg,0.120251
36255,PALO ALTO 4,37.4902,-122.068,CISO-PGAE,CA,ind,0.04374
36255,PALO ALTO 4,37.4902,-122.068,CISO-PGAE,CA,rail,0.000825
36255,PALO ALTO 4,37.4902,-122.068,CISO-PGAE,CA,road,0.004934
36256,MORAGA,37.7767,-122.142,CISO-PGAE,CA,bldg,0.08055
36256,MORAGA,37.7767,-122.142,CISO-PGAE,CA,ind,0.029299
36256,MORAGA,37.7767,-122.142,CISO-PGAE,CA,rail,0.000553
36256,MORAGA,37.7767,-122.142,CISO-PGAE,CA,road,0.003305
36257,LAFAYETTE 1,37.847,-122.065,CISO-PGAE,CA,bldg,0.071058
36257,LAFAYETTE 1,37.847,-122.065,CISO-PGAE,CA,ind,0.025847
36257,LAFAYETTE 1,37.847,-122.065,CISO-PGAE,CA,rail,0.000487
36257,LAFAYETTE 1,37.847,-122.065,CISO-PGAE,CA,road,0.002916
36258,FREMONT 1,37.4542,-122.052,CISO-PGAE,CA,bldg,0.090306
36258,FREMONT 1,37.4542,-122.052,CISO-PGAE,CA,ind,0.032848
36258,FREMONT 1,37.4542,-122.052,CISO-PGAE,CA,rail,0.00062
36258,FREMONT 1,37.4542,-122.052,CISO-PGAE,CA,road,0.003706
36259,FREMONT 2,37.5197,-122.096,CISO-PGAE,CA,bldg,0.090306
36259,FREMONT 2,37.5197,-122.096,CISO-PGAE,CA,ind,0.032848
36259,FREMONT 2,37.5197,-122.096,CISO-PGAE,CA,rail,0.00062
36259,FREMONT 2,37.5197,-122.096,CISO-PGAE,CA,road,0.003706
36260,LOS ALTOS 2,37.2923,-122.019,CISO-PGAE,CA,bldg,0.1184
36260,LOS ALTOS 2,37.2923,-122.019,CISO-PGAE,CA,ind,0.043067
36260,LOS ALTOS 2,37.2923,-122.019,CISO-PGAE,CA,rail,0.000812
36260,LOS ALTOS 2,37.2923,-122.019,CISO-PGAE,CA,road,0.004859
36261,MOUNTAIN VIEW 1,37.3674,-122.11,CISO-PGAE,CA,bldg,0.087279
36261,MOUNTAIN VIEW 1,37.3674,-122.11,CISO-PGAE,CA,ind,0.031747
36261,MOUNTAIN VIEW 1,37.3674,-122.11,CISO-PGAE,CA,rail,0.000599
36261,MOUNTAIN VIEW 1,37.3674,-122.11,CISO-PGAE,CA,road,0.003581
36262,MOUNTAIN VIEW 2,37.3101,-122.137,CISO-PGAE,CA,bldg,0.087279
36262,MOUNTAIN VIEW 2,37.3101,-122.137,CISO-PGAE,CA,ind,0.031747
36262,MOUNTAIN VIEW 2,37.3101,-122.137,CISO-PGAE,CA,rail,0.000599
36262,MOUNTAIN VIEW 2,37.3101,-122.137,CISO-PGAE,CA,road,0.003581
36263,HAYWARD 3,37.6978,-122.146,CISO-PGAE,CA,bldg,0.163009
36263,HAYWARD 3,37.6978,-122.146,CISO-PGAE,CA,ind,0.059293
36263,HAYWARD 3,37.6978,-122.146,CISO-PGAE,CA,rail,0.001118
36263,HAYWARD 3,37.6978,-122.146,CISO-PGAE,CA,road,0.006689
36264,HAYWARD 4,37.6649,-122.015,CISO-PGAE,CA,bldg,0.163009
36264,HAYWARD 4,37.6649,-122.015,CISO-PGAE,CA,ind,0.059293
36264,HAYWARD 4,37.6649,-122.015,CISO-PGAE,CA,rail,0.001118
36264,HAYWARD 4,37.6649,-122.015,CISO-PGAE,CA,road,0.006689
36265,CUPERTINO 1,37.4055,-122.056,CISO-PGAE,CA,bldg,0.1606
36265,CUPERTINO 1,37.4055,-122.056,CISO-PGAE,CA,ind,0.058417
36265,CUPERTINO 1,37.4055,-122.056,CISO-PGAE,CA,rail,0.001102
36265,CUPERTINO 1,37.4055,-122.056,CISO-PGAE,CA,road,0.00659
36266,CUPERTINO 2,37.2992,-122.15,CISO-PGAE,CA,bldg,0.1606
36266,CUPERTINO 2,37.2992,-122.15,CISO-PGAE,CA,ind,0.058417
36266,CUPERTINO 2,37.2992,-122.15,CISO-PGAE,CA,rail,0.001102
36266,CUPERTINO 2,37.2992,-122.15,CISO-PGAE,CA,road,0.00659
36267,WINTERS,38.528,-122.032,CISO-PGAE,CA,bldg,0.04843
36267,WINTERS,38.528,-122.032,CISO-PGAE,CA,ind,0.017616
36267,WINTERS,38.528,-122.032,CISO-PGAE,CA,rail,0.000332
36267,WINTERS,38.528,-122.032,CISO-PGAE,CA,road,0.001987
36268,CASTRO VALLEY 1,37.7857,-122.032,CISO-PGAE,CA,bldg,0.111641
36268,CASTRO VALLEY 1,37.7857,-122.032,CISO-PGAE,CA,ind,0.040609
36268,CASTRO VALLEY 1,37.7857,-122.032,CISO-PGAE,CA,rail,0.000766
36268,CASTRO VALLEY 1,37.7857,-122.032,CISO-PGAE,CA,road,0.004581
36269,CASTRO VALLEY 2,37.7542,-122.099,CISO-PGAE,CA,bldg,0.214818
36269,CASTRO VALLEY 2,37.7542,-122.099,CISO-PGAE,CA,ind,0.078139
36269,CASTRO VALLEY 2,37.7542,-122.099,CISO-PGAE,CA,rail,0.001474
36269,CASTRO VALLEY 2,37.7542,-122.099,CISO-PGAE,CA,road,0.008815
36270,PLEASANT HILL 1,37.9213,-121.978,CISO-PGAE,CA,bldg,0.088778
36270,PLEASANT HILL 1,37.9213,-121.978,CISO-PGAE,CA,ind,0.032292
36270,PLEASANT HILL 1,37.9213,-121.978,CISO-PGAE,CA,rail,0.000609
36270,PLEASANT HILL 1,37.9213,-121.978,CISO-PGAE,CA,road,0.003643
36271,PLEASANT HILL 2,38.0147,-122.042,CISO-PGAE,CA,bldg,0.088778
36271,PLEASANT HILL 2,38.0147,-122.042,CISO-PGAE,CA,ind,0.032292
36271,PLEASANT HILL 2,38.0147,-122.042,CISO-PGAE,CA,rail,0.000609
36271,PLEASANT HILL 2,38.0147,-122.042,CISO-PGAE,CA,road,0.003643
36272,MOUNTAIN VIEW 3,37.3979,-122.153,CISO-PGAE,CA,bldg,0.070323
36272,MOUNTAIN VIEW 3,37.3979,-122.153,CISO-PGAE,CA,ind,0.025579
36272,MOUNTAIN VIEW 3,37.3979,-122.153,CISO-PGAE,CA,rail,0.000482
36272,MOUNTAIN VIEW 3,37.3979,-122.153,CISO-PGAE,CA,road,0.002886
36273,WALNUT CREEK 1,37.8727,-122.101,CISO-PGAE,CA,bldg,0.107262
36273,WALNUT CREEK 1,37.8727,-122.101,CISO-PGAE,CA,ind,0.039016
36273,WALNUT CREEK 1,37.8727,-122.101,CISO-PGAE,CA,rail,0.000736
36273,WALNUT CREEK 1,37.8727,-122.101,CISO-PGAE,CA,road,0.004401
36274,MOUNTAIN VIEW 4,37.4528,-122.105,CISO-PGAE,CA,bldg,0.074995
36274,MOUNTAIN VIEW 4,37.4528,-122.105,CISO-PGAE,CA,ind,0.027279
36274,MOUNTAIN VIEW 4,37.4528,-122.105,CISO-PGAE,CA,rail,0.000515
36274,MOUNTAIN VIEW 4,37.4528,-122.105,CISO-PGAE,CA,road,0.003077
36275,MOUNTAIN VIEW 5,37.4199,-122.039,CISO-PGAE,CA,bldg,0.074995
36275,MOUNTAIN VIEW 5,37.4199,-122.039,CISO-PGAE,CA,ind,0.027279
36275,MOUNTAIN VIEW 5,37.4199,-122.039,CISO-PGAE,CA,rail,0.000515
36275,MOUNTAIN VIEW 5,37.4199,-122.039,CISO-PGAE,CA,road,0.003077
36276,WALNUT CREEK 2,37.8134,-122.134,CISO-PGAE,CA,bldg,0.087984
36276,WALNUT CREEK 2,37.8134,-122.134,CISO-PGAE,CA,ind,0.032003
36276,WALNUT CREEK 2,37.8134,-122.134,CISO-PGAE,CA,rail,0.000604
36276,WALNUT CREEK 2,37.8134,-122.134,CISO-PGAE,CA,road,0.00361
36277,SANTA CRUZ 3,37.0632,-122.128,CISO-PGAE,CA,bldg,0.038791
36277,SANTA CRUZ 3,37.0632,-122.128,CISO-PGAE,CA,ind,0.01411
36277,SANTA CRUZ 3,37.0632,-122.128,CISO-PGAE,CA,rail,0.000266
36277,SANTA CRUZ 3,37.0632,-122.128,CISO-PGAE,CA,road,0.001592
36278,HAYWARD 5,37.5495,-122.089,CISO-PGAE,CA,bldg,0.193131
36278,HAYWARD 5,37.5495,-122.089,CISO-PGAE,CA,ind,0.07025
36278,HAYWARD 5,37.5495,-122.089,CISO-PGAE,CA,rail,0.001325
36278,HAYWARD 5,37.5495,-122.089,CISO-PGAE,CA,road,0.007925
36279,HAYWARD 6,37.6188,-122.085,CISO-PGAE,CA,bldg,0.193131
36279,HAYWARD 6,37.6188,-122.085,CISO-PGAE,CA,ind,0.07025
36279,HAYWARD 6,37.6188,-122.085,CISO-PGAE,CA,rail,0.001325
36279,HAYWARD 6,37.6188,-122.085,CISO-PGAE,CA,road,0.007925
36280,SARATOGA 1,37.2793,-121.987,CISO-PGAE,CA,bldg,0.08099
36280,SARATOGA 1,37.2793,-121.987,CISO-PGAE,CA,ind,0.029459
36280,SARATOGA 1,37.2793,-121.987,CISO-PGAE,CA,rail,0.000556
36280,SARATOGA 1,37.2793,-121.987,CISO-PGAE,CA,road,0.003323
36281,SARATOGA 2,37.2943,-122.076,CISO-PGAE,CA,bldg,0.08099
36281,SARATOGA 2,37.2943,-122.076,CISO-PGAE,CA,ind,0.029459
36281,SARATOGA 2,37.2943,-122.076,CISO-PGAE,CA,rail,0.000556
36281,SARATOGA 2,37.2943,-122.076,CISO-PGAE,CA,road,0.003323
36282,CONCORD 1,37.9864,-122.131,CISO-PGAE,CA,bldg,0.098417
36282,CONCORD 1,37.9864,-122.131,CISO-PGAE,CA,ind,0.035799
36282,CONCORD 1,37.9864,-122.131,CISO-PGAE,CA,rail,0.000675
36282,CONCORD 1,37.9864,-122.131,CISO-PGAE,CA,road,0.004039
36283,CONCORD 2,37.9138,-122.104,CISO-PGAE,CA,bldg,0.098417
36283,CONCORD 2,37.9138,-122.104,CISO-PGAE,CA,ind,0.035799
36283,CONCORD 2,37.9138,-122.104,CISO-PGAE,CA,rail,0.000675
36283,CONCORD 2,37.9138,-122.104,CISO-PGAE,CA,road,0.004039
36284,WALNUT CREEK 3,37.9384,-122.132,CISO-PGAE,CA,bldg,0.105999
36284,WALNUT CREEK 3,37.9384,-122.132,CISO-PGAE,CA,ind,0.038556
36284,WALNUT CREEK 3,37.9384,-122.132,CISO-PGAE,CA,rail,0.000727
36284,WALNUT CREEK 3,37.9384,-122.132,CISO-PGAE,CA,road,0.00435
36285,HAYWARD 7,37.5855,-122.081,CISO-PGAE,CA,bldg,0.067267
36285,HAYWARD 7,37.5855,-122.081,CISO-PGAE,CA,ind,0.024467
36285,HAYWARD 7,37.5855,-122.081,CISO-PGAE,CA,rail,0.000461
36285,HAYWARD 7,37.5855,-122.081,CISO-PGAE,CA,road,0.00276
36286,SUNNYVALE 1,37.3503,-122.01,CISO-PGAE,CA,bldg,0.143585
36286,SUNNYVALE 1,37.3503,-122.01,CISO-PGAE,CA,ind,0.052228
36286,SUNNYVALE 1,37.3503,-122.01,CISO-PGAE,CA,rail,0.000985
36286,SUNNYVALE 1,37.3503,-122.01,CISO-PGAE,CA,road,0.005892
36287,SUNNYVALE 2,37.3078,-122.073,CISO-PGAE,CA,bldg,0.143585
36287,SUNNYVALE 2,37.3078,-122.073,CISO-PGAE,CA,ind,0.052228
36287,SUNNYVALE 2,37.3078,-122.073,CISO-PGAE,CA,rail,0.000985
36287,SUNNYVALE 2,37.3078,-122.073,CISO-PGAE,CA,road,0.005892
36288,NEWARK 1,37.5209,-122.069,CISO-PGAE,CA,bldg,0.112611
36288,NEWARK 1,37.5209,-122.069,CISO-PGAE,CA,ind,0.040961
36288,NEWARK 1,37.5209,-122.069,CISO-PGAE,CA,rail,0.000773
36288,NEWARK 1,37.5209,-122.069,CISO-PGAE,CA,road,0.004621
36289,NEWARK 2,37.5547,-122.106,CISO-PGAE,CA,bldg,0.112611
36289,NEWARK 2,37.5547,-122.106,CISO-PGAE,CA,ind,0.040961
36289,NEWARK 2,37.5547,-122.106,CISO-PGAE,CA,rail,0.000773
36289,NEWARK 2,37.5547,-122.106,CISO-PGAE,CA,road,0.004621
36290,SUNNYVALE 3,37.2778,-121.94,CISO-PGAE,CA,bldg,0.12557
36290,SUNNYVALE 3,37.2778,-121.94,CISO-PGAE,CA,ind,0.045675
36290,SUNNYVALE 3,37.2778,-121.94,CISO-PGAE,CA,rail,0.000861
36290,SUNNYVALE 3,37.2778,-121.94,CISO-PGAE,CA,road,0.005153
36291,SUNNYVALE 4,37.3989,-121.936,CISO-PGAE,CA,bldg,0.120868
36291,SUNNYVALE 4,37.3989,-121.936,CISO-PGAE,CA,ind,0.043965
36291,SUNNYVALE 4,37.3989,-121.936,CISO-PGAE,CA,rail,0.000829
36291,SUNNYVALE 4,37.3989,-121.936,CISO-PGAE,CA,road,0.00496
36292,VACAVILLE 1,38.3834,-121.96,CISO-PGAE,CA,bldg,0.090923
36292,VACAVILLE 1,38.3834,-121.96,CISO-PGAE,CA,ind,0.033073
36292,VACAVILLE 1,38.3834,-121.96,CISO-PGAE,CA,rail,0.000624
36292,VACAVILLE 1,38.3834,-121.96,CISO-PGAE,CA,road,0.003731
36293,VACAVILLE 2,38.4075,-121.96,CISO-PGAE,CA,bldg,0.090923
36293,VACAVILLE 2,38.4075,-121.96,CISO-PGAE,CA,ind,0.033073
36293,VACAVILLE 2,38.4075,-121.96,CISO-PGAE,CA,rail,0.000624
36293,VACAVILLE 2,38.4075,-121.96,CISO-PGAE,CA,road,0.003731
36294,CONCORD 3,37.8997,-121.949,CISO-PGAE,CA,bldg,0.070822
36294,CONCORD 3,37.8997,-121.949,CISO-PGAE,CA,ind,0.025761
36294,CONCORD 3,37.8997,-121.949,CISO-PGAE,CA,rail,0.000486
36294,CONCORD 3,37.8997,-121.949,CISO-PGAE,CA,road,0.002906
36295,CONCORD 4,37.9783,-122.056,CISO-PGAE,CA,bldg,0.070822
36295,CONCORD 4,37.9783,-122.056,CISO-PGAE,CA,ind,0.025761
36295,CONCORD 4,37.9783,-122.056,CISO-PGAE,CA,rail,0.000486
36295,CONCORD 4,37.9783,-122.056,CISO-PGAE,CA,road,0.002906
36296,CASTRO VALLEY 3,37.7722,-122.042,CISO-PGAE,CA,bldg,0.076465
36296,CASTRO VALLEY 3,37.7722,-122.042,CISO-PGAE,CA,ind,0.027814
36296,CASTRO VALLEY 3,37.7722,-122.042,CISO-PGAE,CA,rail,0.000525
36296,CASTRO VALLEY 3,37.7722,-122.042,CISO-PGAE,CA,road,0.003138
36297,ALAMO 1,37.857,-121.974,CISO-PGAE,CA,bldg,0.078757
36297,ALAMO 1,37.857,-121.974,CISO-PGAE,CA,ind,0.028648
36297,ALAMO 1,37.857,-121.974,CISO-PGAE,CA,rail,0.00054
36297,ALAMO 1,37.857,-121.974,CISO-PGAE,CA,road,0.003232
36298,UNION CITY 1,37.6356,-121.942,CISO-PGAE,CA,bldg,0.183845
36298,UNION CITY 1,37.6356,-121.942,CISO-PGAE,CA,ind,0.066872
36298,UNION CITY 1,37.6356,-121.942,CISO-PGAE,CA,rail,0.001261
36298,UNION CITY 1,37.6356,-121.942,CISO-PGAE,CA,road,0.007544
36299,UNION CITY 2,37.6733,-121.923,CISO-PGAE,CA,bldg,0.188752
36299,UNION CITY 2,37.6733,-121.923,CISO-PGAE,CA,ind,0.068657
36299,UNION CITY 2,37.6733,-121.923,CISO-PGAE,CA,rail,0.001295
36299,UNION CITY 2,37.6733,-121.923,CISO-PGAE,CA,road,0.007745
36300,SUNNYVALE 5,37.2937,-122.045,CISO-PGAE,CA,bldg,0.112376
36300,SUNNYVALE 5,37.2937,-122.045,CISO-PGAE,CA,ind,0.040876
36300,SUNNYVALE 5,37.2937,-122.045,CISO-PGAE,CA,rail,0.000771
36300,SUNNYVALE 5,37.2937,-122.045,CISO-PGAE,CA,road,0.004611
36301,SUNNYVALE 6,37.4587,-121.917,CISO-PGAE,CA,bldg,0.101796
36301,SUNNYVALE 6,37.4587,-121.917,CISO-PGAE,CA,ind,0.037027
36301,SUNNYVALE 6,37.4587,-121.917,CISO-PGAE,CA,rail,0.000698
36301,SUNNYVALE 6,37.4587,-121.917,CISO-PGAE,CA,road,0.004177
36302,SCOTTS VALLEY,37.0795,-121.942,CISO-PGAE,CA,bldg,0.078022
36302,SCOTTS VALLEY,37.0795,-121.942,CISO-PGAE,CA,ind,0.02838
36302,SCOTTS VALLEY,37.0795,-121.942,CISO-PGAE,CA,rail,0.000535
36302,SCOTTS VALLEY,37.0795,-121.942,CISO-PGAE,CA,road,0.003202
36303,CONCORD 5,37.8908,-122.083,CISO-PGAE,CA,bldg,0.165889
36303,CONCORD 5,37.8908,-122.083,CISO-PGAE,CA,ind,0.060341
36303,CONCORD 5,37.8908,-122.083,CISO-PGAE,CA,rail,0.001138
36303,CONCORD 5,37.8908,-122.083,CISO-PGAE,CA,road,0.006807
36304,FAIRFIELD 3,38.3463,-121.97,CISO-PGAE,CA,bldg,0.203299
36304,FAIRFIELD 3,38.3463,-121.97,CISO-PGAE,CA,ind,0.073948
36304,FAIRFIELD 3,38.3463,-121.97,CISO-PGAE,CA,rail,0.001395
36304,FAIRFIELD 3,38.3463,-121.97,CISO-PGAE,CA,road,0.008342
36305,FAIRFIELD 4,38.1946,-122.023,CISO-PGAE,CA,bldg,0.183227
36305,FAIRFIELD 4,38.1946,-122.023,CISO-PGAE,CA,ind,0.066648
36305,FAIRFIELD 4,38.1946,-122.023,CISO-PGAE,CA,rail,0.001257
36305,FAIRFIELD 4,38.1946,-122.023,CISO-PGAE,CA,road,0.007519
36306,SAN JOSE 1,37.3912,-121.97,CISO-PGAE,CA,bldg,0.11408
36306,SAN JOSE 1,37.3912,-121.97,CISO-PGAE,CA,ind,0.041496
36306,SAN JOSE 1,37.3912,-121.97,CISO-PGAE,CA,rail,0.000783
36306,SAN JOSE 1,37.3912,-121.97,CISO-PGAE,CA,road,0.004681
36307,SAN JOSE 2,37.3199,-121.988,CISO-PGAE,CA,bldg,0.102413
36307,SAN JOSE 2,37.3199,-121.988,CISO-PGAE,CA,ind,0.037252
36307,SAN JOSE 2,37.3199,-121.988,CISO-PGAE,CA,rail,0.000703
36307,SAN JOSE 2,37.3199,-121.988,CISO-PGAE,CA,road,0.004203
36308,WALNUT CREEK 4,37.8256,-121.961,CISO-PGAE,CA,bldg,0.068295
36308,WALNUT CREEK 4,37.8256,-121.961,CISO-PGAE,CA,ind,0.024842
36308,WALNUT CREEK 4,37.8256,-121.961,CISO-PGAE,CA,rail,0.000469
36308,WALNUT CREEK 4,37.8256,-121.961,CISO-PGAE,CA,road,0.002802
36309,DANVILLE 1,37.7918,-121.992,CISO-PGAE,CA,bldg,0.082254
36309,DANVILLE 1,37.7918,-121.992,CISO-PGAE,CA,ind,0.02992
36309,DANVILLE 1,37.7918,-121.992,CISO-PGAE,CA,rail,0.000564
36309,DANVILLE 1,37.7918,-121.992,CISO-PGAE,CA,road,0.003375
36310,DANVILLE 2,37.8366,-121.907,CISO-PGAE,CA,bldg,0.082254
36310,DANVILLE 2,37.8366,-121.907,CISO-PGAE,CA,ind,0.02992
36310,DANVILLE 2,37.8366,-121.907,CISO-PGAE,CA,rail,0.000564
36310,DANVILLE 2,37.8366,-121.907,CISO-PGAE,CA,road,0.003375
36311,SANTA CRUZ 4,36.9777,-122.054,CISO-PGAE,CA,bldg,0.096272
36311,SANTA CRUZ 4,36.9777,-122.054,CISO-PGAE,CA,ind,0.035018
36311,SANTA CRUZ 4,36.9777,-122.054,CISO-PGAE,CA,rail,0.00066
36311,SANTA CRUZ 4,36.9777,-122.054,CISO-PGAE,CA,road,0.00395
36312,SANTA CRUZ 5,36.9251,-121.858,CISO-PGAE,CA,bldg,0.136297
36312,SANTA CRUZ 5,36.9251,-121.858,CISO-PGAE,CA,ind,0.049577
36312,SANTA CRUZ 5,36.9251,-121.858,CISO-PGAE,CA,rail,0.000935
36312,SANTA CRUZ 5,36.9251,-121.858,CISO-PGAE,CA,road,0.005593
36313,SAN JOSE 3,37.1906,-122.085,CISO-PGAE,CA,bldg,0.073585
36313,SAN JOSE 3,37.1906,-122.085,CISO-PGAE,CA,ind,0.026766
36313,SAN JOSE 3,37.1906,-122.085,CISO-PGAE,CA,rail,0.000505
36313,SAN JOSE 3,37.1906,-122.085,CISO-PGAE,CA,road,0.00302
36314,LOS GATOS 1,37.1191,-122.052,CISO-PGAE,CA,bldg,0.086544
36314,LOS GATOS 1,37.1191,-122.052,CISO-PGAE,CA,ind,0.03148
36314,LOS GATOS 1,37.1191,-122.052,CISO-PGAE,CA,rail,0.000594
36314,LOS GATOS 1,37.1191,-122.052,CISO-PGAE,CA,road,0.003551
36315,SANTA CLARA 1,37.4371,-122.013,CISO-PGAE,CA,bldg,0.143673
36315,SANTA CLARA 1,37.4371,-122.013,CISO-PGAE,CA,ind,0.05226
36315,SANTA CLARA 1,37.4371,-122.013,CISO-PGAE,CA,rail,0.000986
36315,SANTA CLARA 1,37.4371,-122.013,CISO-PGAE,CA,road,0.005896
36316,SANTA CLARA 2,37.2799,-121.997,CISO-PGAE,CA,bldg,0.143673
36316,SANTA CLARA 2,37.2799,-121.997,CISO-PGAE,CA,ind,0.05226
36316,SANTA CLARA 2,37.2799,-121.997,CISO-PGAE,CA,rail,0.000986
36316,SANTA CLARA 2,37.2799,-121.997,CISO-PGAE,CA,road,0.005896
36317,SANTA CRUZ 6,37.1069,-121.977,CISO-PGAE,CA,bldg,0.042905
36317,SANTA CRUZ 6,37.1069,-121.977,CISO-PGAE,CA,ind,0.015607
